"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index","OBJECTID","Shape_Length","Shape_Area"
39,"N",12,"E",5,0,-5,2.23280411942157,-2.23933660660537,1424,54690.44499,-187502383.8
39,"N",3,"W",3,0,-3,1.73053434662654,-1.73356859738041,1407,54810.67301,-186360303.1
39,"N",8,"E",2,0,-2,1.41338822611233,-1.41503938058208,1416,53357.05752,-177199713.5
39,"N",7,"E",3,0,-3,1.73053434662654,-1.73356859738041,1414,53423.82634,-178343429.1
39,"N",6,"E",3,0,-3,1.73053434662654,-1.73356859738041,1412,53079.84125,-175975073.8
39,"N",2,"W",3,0,-3,1.73053434662654,-1.73356859738041,1405,54792.89604,-187338201.4
39,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537,1410,53354.9012,-178676903.2
39,"N",4,"E",1,0,-1,0.999708242152798,-1.00029184299469,1408,53004.68439,-173887805
39,"N",3,"E",4,0,-4,1.99766491455695,-2.00233781494187,1406,52882.88387,-174836047.2
39,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208,1403,55803.35314,-194038989.5
39,"N",2,"E",2,0,-2,1.41338822611233,-1.41503938058208,1404,52825.0611,-173890228.9
39,"N",1,"E",3,1,-2,1.73053434662654,-1.15571239825361,1402,57476.66371,-203546590
38,"N",19,"W",2,4,2,1.41338822611233,1.41503938058209,1397,55316.25484,-191632451.4
38,"N",18,"W",3,0,-3,1.73053434662654,-1.73356859738041,1395,55074.92552,-189740193
38,"N",17,"W",2,0,-2,1.41338822611233,-1.41503938058208,1393,55348.70297,-190372865.5
38,"N",16,"W",1,1,1.11022302462516e-16,0.999708242152798,1.11054703543743e-16,1391,56217.87117,-197649663.9
38,"N",15,"W",4,0,-4,1.99766491455695,-2.00233781494187,1389,57566.82204,-207197904.2
38,"N",20,"W",0,0,0,0,NA,1399,36914.60702,-42394578.96
38,"N",14,"W",3,0,-3,1.73053434662654,-1.73356859738041,1387,56056.85477,-195887144.3
38,"N",13,"W",7,0,-7,2.64034314095416,-2.65117055863821,1385,56112.11544,-196716607.3
38,"N",12,"W",4,0,-4,1.99766491455695,-2.00233781494187,1383,55955.70628,-196776996.2
38,"N",11,"W",5,0,-5,2.23280411942157,-2.23933660660537,1381,55882.40912,-194504708.8
38,"N",10,"W",2,0,-2,1.41338822611233,-1.41503938058208,1379,55634.63858,-193107639.8
38,"N",9,"W",1,0,-1,0.999708242152798,-1.00029184299469,1377,55537.2983,-193798352.8
38,"N",8,"W",7,0,-7,2.64034314095416,-2.65117055863821,1375,55653.10142,-193152119.6
38,"N",9,"E",5,0,-5,2.23280411942157,-2.23933660660537,1376,55470.30934,-194123084.9
38,"N",17,"E",2,0,-2,1.41338822611233,-1.41503938058208,1392,54893.35833,-188454038.7
38,"N",16,"E",9,0,-9,2.99211332066272,-3.0079074672234,1390,55900.52577,-195216461.9
38,"N",7,"W",2,0,-2,1.41338822611233,-1.41503938058208,1373,55115.58327,-189661291.6
38,"N",19,"E",0,0,0,0,NA,1396,53628.32647,-172234141.3
38,"N",18,"E",1,0,-1,0.999708242152798,-1.00029184299469,1394,55659.11479,-193547823.7
38,"N",10,"E",4,0,-4,1.99766491455695,-2.00233781494187,1378,55425.4976,-192187431.3
38,"N",8,"E",4,0,-4,1.99766491455695,-2.00233781494187,1374,54789.41343,-187140505.1
38,"N",15,"E",3,0,-3,1.73053434662654,-1.73356859738041,1388,55368.66702,-191969435.8
38,"N",7,"E",6,0,-6,2.44519866256641,-2.45378835341852,1372,54931.24718,-188506739.8
38,"N",6,"E",5,0,-5,2.23280411942157,-2.23933660660537,1370,54740.03651,-186827256.2
38,"N",6,"W",3,0,-3,1.73053434662654,-1.73356859738041,1371,55301.11828,-191452957.8
38,"N",4,"E",3,0,-3,1.73053434662654,-1.73356859738041,1366,55096.68856,-189181623.1
38,"N",5,"E",2,0,-2,1.41338822611233,-1.41503938058208,1368,55085.86691,-190596170.3
38,"N",3,"E",4,0,-4,1.99766491455695,-2.00233781494187,1364,55398.12073,-189937374.6
38,"N",2,"E",0,0,0,0,NA,1362,55091.63701,-190580040.5
38,"N",14,"E",1,0,-1,0.999708242152798,-1.00029184299469,1386,55327.28892,-191132697.4
38,"N",5,"W",6,0,-6,2.44519866256641,-2.45378835341852,1369,55389.75047,-190900704
38,"N",11,"E",6,0,-6,2.44519866256641,-2.45378835341852,1380,56252.31593,-198207434.8
38,"N",1,"E",3,0,-3,1.73053434662654,-1.73356859738041,1360,59086.0026,-219760636.5
38,"N",13,"E",5,0,-5,2.23280411942157,-2.23933660660537,1384,55255.04547,-190556296.2
38,"N",4,"W",6,0,-6,2.44519866256641,-2.45378835341852,1367,55128.81662,-191338790.1
38,"N",3,"W",2,0,-2,1.41338822611233,-1.41503938058208,1365,55151.06519,-191008884.8
38,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187,1382,54932.03935,-188601117.8
38,"N",2,"W",7,0,-7,2.64034314095416,-2.65117055863821,1363,54844.70084,-188077540.4
38,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208,1361,55438.79197,-192016230.1
37,"N",20,"W",3,0,-3,1.73053434662654,-1.73356859738041,1357,54847.57499,-167659530.9
37,"N",19,"W",4,0,-4,1.99766491455695,-2.00233781494187,1355,55118.23387,-190233656.4
37,"N",18,"W",3,0,-3,1.73053434662654,-1.73356859738041,1353,54871.19431,-188281869.9
37,"N",17,"W",1,4,3,0.999708242152798,3.00087552898406,1351,54706.05664,-187011820.9
37,"N",16,"W",2,0,-2,1.41338822611233,-1.41503938058208,1349,54799.8745,-187792116.1
37,"N",15,"W",1,0,-1,0.999708242152798,-1.00029184299469,1347,56142.90752,-196382059.2
37,"N",14,"W",1,0,-1,0.999708242152798,-1.00029184299469,1345,54795.58884,-187323774
37,"N",13,"W",3,0,-3,1.73053434662654,-1.73356859738041,1343,54675.07782,-186178610.4
37,"N",12,"W",1,0,-1,0.999708242152798,-1.00029184299469,1341,54732.26559,-187318142.3
37,"N",11,"W",1,1,1.11022302462516e-16,0.999708242152798,1.11054703543743e-16,1339,54784.54765,-187311031.9
37,"N",10,"W",4,0,-4,1.99766491455695,-2.00233781494187,1337,54496.43644,-185410640.6
37,"N",8,"E",4,0,-4,1.99766491455695,-2.00233781494187,1332,54747.42517,-186958764
37,"N",9,"W",4,0,-4,1.99766491455695,-2.00233781494187,1335,54291.59849,-183975240.5
37,"N",9,"E",5,0,-5,2.23280411942157,-2.23933660660537,1334,55738.65821,-192276252
37,"N",10,"E",3,0,-3,1.73053434662654,-1.73356859738041,1336,55541.79844,-195645774.6
37,"N",7,"E",3,0,-3,1.73053434662654,-1.73356859738041,1330,55546.33065,-192835471.5
37,"N",16,"E",5,0,-5,2.23280411942157,-2.23933660660537,1348,55711.62849,-194233587.9
37,"N",8,"W",1,0,-1,0.999708242152798,-1.00029184299469,1333,54766.17428,-187016444.7
37,"N",7,"W",1,0,-1,0.999708242152798,-1.00029184299469,1331,55005.83647,-188356950.5
37,"N",6,"E",6,0,-6,2.44519866256641,-2.45378835341852,1328,55254.07249,-190668234.4
37,"N",4,"E",3,0,-3,1.73053434662654,-1.73356859738041,1324,54959.92762,-189161203.7
37,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537,1326,55626.48232,-193214115.1
37,"N",15,"E",3,0,-3,1.73053434662654,-1.73356859738041,1346,55144.827,-189682556.4
37,"N",6,"W",4,0,-4,1.99766491455695,-2.00233781494187,1329,55331.68682,-191857895.1
37,"N",14,"E",1,0,-1,0.999708242152798,-1.00029184299469,1344,55224.0481,-190590572.3
37,"N",5,"W",0,0,0,0,NA,1327,55298.47297,-191708449.8
37,"N",3,"E",7,0,-7,2.64034314095416,-2.65117055863821,1322,54872.2172,-188373108
37,"N",2,"E",2,0,-2,1.41338822611233,-1.41503938058208,1320,54765.59909,-188464364.4
37,"N",11,"E",2,0,-2,1.41338822611233,-1.41503938058208,1338,56927.82579,-202857523.2
37,"N",13,"E",3,0,-3,1.73053434662654,-1.73356859738041,1342,54911.64127,-188721576.1
37,"N",4,"W",2,0,-2,1.41338822611233,-1.41503938058208,1325,54893.95552,-187682268.3
37,"N",1,"E",1,0,-1,0.999708242152798,-1.00029184299469,1318,58820.79323,-213769553.1
37,"N",12,"E",3,0,-3,1.73053434662654,-1.73356859738041,1340,54936.00938,-187766144.9
37,"N",3,"W",3,0,-3,1.73053434662654,-1.73356859738041,1323,55268.8562,-191008849.5
37,"N",2,"W",4,0,-4,1.99766491455695,-2.00233781494187,1321,54946.08526,-188574787.6
37,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208,1319,55253.1735,-189792078.4
36,"N",20,"W",6,0,-6,2.44519866256641,-2.45378835341852,1315,55119.0657,-184671102
36,"N",19,"W",3,0,-3,1.73053434662654,-1.73356859738041,1313,55305.74798,-190783524.7
36,"N",18,"W",1,0,-1,0.999708242152798,-1.00029184299469,1311,54975.89782,-189107747.9
36,"N",17,"W",0,0,0,0,NA,1309,54577.9937,-185703031.6
36,"N",16,"W",3,50,47,1.73053434662654,27.1592413589598,1307,54682.68827,-187301604.2
36,"N",15,"W",5,0,-5,2.23280411942157,-2.23933660660537,1305,56060.07762,-196413095.1
36,"N",14,"W",3,0,-3,1.73053434662654,-1.73356859738041,1303,55153.77157,-190326206.2
36,"N",13,"W",1,0,-1,0.999708242152798,-1.00029184299469,1301,54690.06261,-187452606.3
36,"N",12,"W",3,0,-3,1.73053434662654,-1.73356859738041,1299,54744.3602,-186149571.8
36,"N",11,"W",5,0,-5,2.23280411942157,-2.23933660660537,1297,54936.1367,-188888406
36,"N",10,"W",5,0,-5,2.23280411942157,-2.23933660660537,1295,54635.27322,-187055443.4
36,"N",9,"W",0,0,0,0,NA,1293,54133.48805,-181890713.7
36,"N",8,"W",5,0,-5,2.23280411942157,-2.23933660660537,1291,54509.38632,-185818370.7
36,"N",16,"E",4,0,-4,1.99766491455695,-2.00233781494187,1306,55645.32666,-193638155
36,"N",9,"E",5,0,-5,2.23280411942157,-2.23933660660537,1292,56768.79195,-202537082.8
36,"N",8,"E",2,0,-2,1.41338822611233,-1.41503938058208,1290,55026.98272,-188356740.3
36,"N",10,"E",5,0,-5,2.23280411942157,-2.23933660660537,1294,55539.91748,-188491017.5
36,"N",7,"W",1,0,-1,0.999708242152798,-1.00029184299469,1289,54985.63743,-189141727.6
36,"N",7,"E",5,0,-5,2.23280411942157,-2.23933660660537,1288,56014.19234,-196434826
36,"N",15,"E",5,0,-5,2.23280411942157,-2.23933660660537,1304,55071.80181,-189687506.5
36,"N",6,"E",8,0,-8,2.82181864112619,-2.83505108492983,1286,55947.16486,-195271651.8
36,"N",5,"E",2,0,-2,1.41338822611233,-1.41503938058208,1284,56189.4658,-197274346.5
36,"N",4,"E",2,0,-2,1.41338822611233,-1.41503938058208,1282,55859.82858,-195177093.6
36,"N",6,"W",6,0,-6,2.44519866256641,-2.45378835341852,1287,55266.39643,-190926008.3
36,"N",3,"E",3,0,-3,1.73053434662654,-1.73356859738041,1280,55795.49619,-195077274.8
36,"N",14,"E",5,0,-5,2.23280411942157,-2.23933660660537,1302,55191.86973,-190601894.5
36,"N",5,"W",4,0,-4,1.99766491455695,-2.00233781494187,1285,55115.82852,-190260444.9
36,"N",13,"E",5,0,-5,2.23280411942157,-2.23933660660537,1300,55029.63342,-189088011.7
36,"N",1,"E",5,0,-5,2.23280411942157,-2.23933660660537,1276,59194.94286,-217721643.9
36,"N",2,"E",2,0,-2,1.41338822611233,-1.41503938058208,1278,55970.99835,-194620971
36,"N",4,"W",4,0,-4,1.99766491455695,-2.00233781494187,1283,54891.45429,-188536802.7
36,"N",12,"E",1,0,-1,0.999708242152798,-1.00029184299469,1298,54892.2223,-190140969.8
36,"N",11,"E",1,0,-1,0.999708242152798,-1.00029184299469,1296,56483.46604,-199394429
36,"N",3,"W",1,0,-1,0.999708242152798,-1.00029184299469,1281,54958.95768,-189289737.6
36,"N",2,"W",4,0,-4,1.99766491455695,-2.00233781494187,1279,54942.23071,-188607827
36,"N",1,"W",1,0,-1,0.999708242152798,-1.00029184299469,1277,55317.29707,-192205810.3
35,"N",19,"W",4,0,-4,1.99766491455695,-2.00233781494187,1272,50443.9136,-120561750.6
35,"N",18,"W",7,0,-7,2.64034314095416,-2.65117055863821,1270,54858.70716,-189551945.5
35,"N",17,"W",3,0,-3,1.73053434662654,-1.73356859738041,1268,54655.63443,-185501986.7
35,"N",16,"W",4,0,-4,1.99766491455695,-2.00233781494187,1266,54580.0385,-185232281.3
35,"N",15,"W",4,0,-4,1.99766491455695,-2.00233781494187,1264,55874.09134,-195328920.9
35,"N",14,"W",5,0,-5,2.23280411942157,-2.23933660660537,1262,54929.76906,-188627396.5
35,"N",13,"W",3,0,-3,1.73053434662654,-1.73356859738041,1260,54753.59455,-187594705.3
35,"N",12,"W",2,0,-2,1.41338822611233,-1.41503938058208,1258,55037.36092,-189524599.7
35,"N",11,"W",1,0,-1,0.999708242152798,-1.00029184299469,1256,54851.36464,-188283905.4
35,"N",10,"W",4,0,-4,1.99766491455695,-2.00233781494187,1254,54802.61089,-187396863.3
35,"N",9,"W",3,0,-3,1.73053434662654,-1.73356859738041,1252,54571.23048,-187132776.8
35,"N",8,"W",1,0,-1,0.999708242152798,-1.00029184299469,1250,54954.67627,-187818691
35,"N",16,"E",1,0,-1,0.999708242152798,-1.00029184299469,1265,55316.55006,-190069986.3
35,"N",7,"W",2,0,-2,1.41338822611233,-1.41503938058208,1248,55300.79863,-190550787.7
35,"N",15,"E",4,0,-4,1.99766491455695,-2.00233781494187,1263,54731.31576,-188315524.3
35,"N",6,"W",2,0,-2,1.41338822611233,-1.41503938058208,1246,55431.82383,-192444024.4
35,"N",14,"E",5,0,-5,2.23280411942157,-2.23933660660537,1261,54904.51456,-188246988.3
35,"N",9,"E",4,0,-4,1.99766491455695,-2.00233781494187,1251,55662.10127,-192939472.8
35,"N",10,"E",4,0,-4,1.99766491455695,-2.00233781494187,1253,55389.48289,-191243892.4
35,"N",5,"W",2,0,-2,1.41338822611233,-1.41503938058208,1244,55267.86172,-190428083.3
35,"N",13,"E",3,0,-3,1.73053434662654,-1.73356859738041,1259,54734.52275,-187088537
35,"N",8,"E",5,0,-5,2.23280411942157,-2.23933660660537,1249,55244.60831,-190638412.8
35,"N",7,"E",5,0,-5,2.23280411942157,-2.23933660660537,1247,55760.32967,-194087678.3
35,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537,1255,55948.41097,-193371602.1
35,"N",4,"W",3,0,-3,1.73053434662654,-1.73356859738041,1242,55137.52933,-190194138.8
35,"N",6,"E",6,0,-6,2.44519866256641,-2.45378835341852,1245,55636.95142,-193185666.6
35,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537,1243,55371.86704,-191190626
35,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187,1257,54895.66082,-187653954.4
35,"N",3,"E",3,0,-3,1.73053434662654,-1.73356859738041,1239,55101.07815,-189133746.1
35,"N",4,"E",6,0,-6,2.44519866256641,-2.45378835341852,1241,55413.29592,-191956723.7
35,"N",3,"W",4,0,-4,1.99766491455695,-2.00233781494187,1240,55410.84912,-191212581.1
35,"N",2,"W",3,0,-3,1.73053434662654,-1.73356859738041,1238,55456.40625,-191530418.8
35,"N",2,"E",1,0,-1,0.999708242152798,-1.00029184299469,1237,55083.36177,-190055621
35,"N",1,"E",5,0,-5,2.23280411942157,-2.23933660660537,1235,58781.59587,-212412745.2
35,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208,1236,55510.20862,-194211452.2
34,"N",19,"W",0,0,0,0,NA,1228,36485.52365,31234999.65
34,"N",18,"W",4,0,-4,1.99766491455695,-2.00233781494187,1226,54857.57526,-187631641
34,"N",17,"W",5,0,-5,2.23280411942157,-2.23933660660537,1224,54601.78196,-187147457
34,"N",16,"W",5,0,-5,2.23280411942157,-2.23933660660537,1222,54912.88449,-189373575.2
34,"N",15,"W",4,0,-4,1.99766491455695,-2.00233781494187,1220,56159.69138,-196768820.9
34,"N",14,"W",2,0,-2,1.41338822611233,-1.41503938058208,1218,54831.97264,-187634243.4
34,"N",13,"W",3,0,-3,1.73053434662654,-1.73356859738041,1216,54757.68726,-187603962.4
34,"N",12,"W",4,0,-4,1.99766491455695,-2.00233781494187,1214,54957.17619,-188812814.3
34,"N",11,"W",6,0,-6,2.44519866256641,-2.45378835341852,1212,54856.49839,-187264663.8
34,"N",10,"W",1,0,-1,0.999708242152798,-1.00029184299469,1210,54762.09289,-187400410.6
34,"N",9,"W",5,0,-5,2.23280411942157,-2.23933660660537,1208,54472.12804,-185659744.5
34,"N",16,"E",4,0,-4,1.99766491455695,-2.00233781494187,1221,55416.19167,-192384167.8
34,"N",8,"W",7,0,-7,2.64034314095416,-2.65117055863821,1206,54558.78717,-185364479.3
34,"N",15,"E",5,0,-5,2.23280411942157,-2.23933660660537,1219,54760.23535,-187387814.2
34,"N",14,"E",1,0,-1,0.999708242152798,-1.00029184299469,1217,54985.15112,-189034735.1
34,"N",7,"W",1,0,-1,0.999708242152798,-1.00029184299469,1204,55004.12255,-190394177.1
34,"N",9,"E",2,0,-2,1.41338822611233,-1.41503938058208,1207,55701.1184,-192320749
34,"N",10,"E",3,0,-3,1.73053434662654,-1.73356859738041,1209,56219.37131,-197072297.9
34,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537,1211,56167.02289,-197963228.9
34,"N",13,"E",1,0,-1,0.999708242152798,-1.00029184299469,1215,55001.51927,-188046699.8
34,"N",6,"W",4,0,-4,1.99766491455695,-2.00233781494187,1202,55185.9728,-191174563.3
34,"N",5,"W",3,0,-3,1.73053434662654,-1.73356859738041,1200,55123.09631,-188780708.2
34,"N",12,"E",0,0,0,0,NA,1213,54886.31038,-188030031.4
34,"N",4,"W",3,0,-3,1.73053434662654,-1.73356859738041,1198,54714.87179,-187754850.5
34,"N",8,"E",9,0,-9,2.99211332066272,-3.0079074672234,1205,55004.48218,-188732562.3
34,"N",4,"E",3,0,-3,1.73053434662654,-1.73356859738041,1197,54790.98287,-189031248
34,"N",7,"E",1,0,-1,0.999708242152798,-1.00029184299469,1203,55002.37208,-189694760.9
34,"N",5,"E",1,0,-1,0.999708242152798,-1.00029184299469,1199,54739.95401,-187053657.8
34,"N",2,"E",5,0,-5,2.23280411942157,-2.23933660660537,1193,54861.64384,-187518598.3
34,"N",3,"E",3,0,-3,1.73053434662654,-1.73356859738041,1195,54914.51825,-186663524.2
34,"N",6,"E",5,0,-5,2.23280411942157,-2.23933660660537,1201,54852.78623,-187649176.5
34,"N",1,"E",1,0,-1,0.999708242152798,-1.00029184299469,1191,58636.60948,-213836298.4
34,"N",2,"W",4,0,-4,1.99766491455695,-2.00233781494187,1194,54877.34735,-188081513.7
34,"N",1,"W",5,0,-5,2.23280411942157,-2.23933660660537,1192,55003.55991,-189175998.5
34,"N",19,"W",0,0,0,0,NA,1228,36485.52365,31234999.65
33,"N",19,"W",3,0,-3,1.73053434662654,-1.73356859738041,1183,49830.77995,-103785026
33,"N",18,"W",2,2,2.22044604925031e-16,1.41338822611233,1.57100930107355e-16,1181,54704.81549,-186818954.6
33,"N",17,"W",4,57,53,1.99766491455695,26.5309760479798,1179,54353.89827,-183965322.5
33,"N",16,"W",4,0,-4,1.99766491455695,-2.00233781494187,1177,54440.88055,-185464234.9
33,"N",15,"W",2,0,-2,1.41338822611233,-1.41503938058208,1175,55836.24292,-194283716.5
33,"N",14,"W",5,0,-5,2.23280411942157,-2.23933660660537,1173,54605.45493,-186703605.1
33,"N",13,"W",4,0,-4,1.99766491455695,-2.00233781494187,1171,54424.77597,-185244638
33,"N",12,"W",4,0,-4,1.99766491455695,-2.00233781494187,1169,54501.77455,-185978978.6
33,"N",11,"W",2,0,-2,1.41338822611233,-1.41503938058208,1167,54646.35093,-187176226.9
33,"N",10,"W",3,2,-1,1.73053434662654,-0.577856199126805,1165,54853.78005,-188298870.3
33,"N",9,"W",3,0,-3,1.73053434662654,-1.73356859738041,1163,54641.3258,-187842608.1
33,"N",8,"W",2,0,-2,1.41338822611233,-1.41503938058208,1161,54398.42263,-185247433.3
33,"N",14,"E",4,0,-4,1.99766491455695,-2.00233781494187,1172,55232.88549,-190008899.5
33,"N",7,"W",2,0,-2,1.41338822611233,-1.41503938058208,1159,54795.41065,-186485029.2
33,"N",13,"E",2,0,-2,1.41338822611233,-1.41503938058208,1170,55127.20545,-189558983.3
33,"N",6,"W",4,0,-4,1.99766491455695,-2.00233781494187,1157,55195.60048,-189692009.4
33,"N",5,"W",3,0,-3,1.73053434662654,-1.73356859738041,1155,55161.12672,-190726482.4
33,"N",11,"E",2,0,-2,1.41338822611233,-1.41503938058208,1166,56216.2397,-195524400.6
33,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187,1168,55160.34602,-189847204.7
33,"N",4,"W",6,0,-6,2.44519866256641,-2.45378835341852,1153,54824.82171,-187915836.7
33,"N",9,"E",4,0,-4,1.99766491455695,-2.00233781494187,1162,55261.97529,-190706090.9
33,"N",3,"E",6,0,-6,2.44519866256641,-2.45378835341852,1150,54961.41308,-188854559.3
33,"N",10,"E",5,9,4,2.23280411942157,1.7914692852843,1164,55178.01163,-192279403
33,"N",4,"E",7,0,-7,2.64034314095416,-2.65117055863821,1152,55377.15715,-192025206.3
33,"N",8,"E",1,0,-1,0.999708242152798,-1.00029184299469,1160,55116.18775,-190306000
33,"N",2,"E",1,0,-1,0.999708242152798,-1.00029184299469,1148,54906.6852,-187496948.6
33,"N",5,"E",1,0,-1,0.999708242152798,-1.00029184299469,1154,54953.47323,-188973217.9
33,"N",6,"E",2,0,-2,1.41338822611233,-1.41503938058208,1156,55137.28312,-189484048.9
33,"N",7,"E",3,0,-3,1.73053434662654,-1.73356859738041,1158,55050.26326,-189164100.6
33,"N",1,"E",3,0,-3,1.73053434662654,-1.73356859738041,1146,58733.98924,-215848277.8
33,"N",3,"W",2,0,-2,1.41338822611233,-1.41503938058208,1151,54836.43805,-188210434.2
33,"N",2,"W",3,0,-3,1.73053434662654,-1.73356859738041,1149,54830.74628,-187530634.2
33,"N",1,"W",4,0,-4,1.99766491455695,-2.00233781494187,1147,54934.22742,-188603432.3
32,"N",19,"W",5,3,-2,2.23280411942157,-0.895734642642148,1137,54321.10989,-184380285.2
32,"N",18,"W",2,0,-2,1.41338822611233,-1.41503938058208,1135,54235.98692,-183405558.3
32,"N",17,"W",1,0,-1,0.999708242152798,-1.00029184299469,1133,54568.39475,-186662591.5
32,"N",16,"W",0,0,0,0,NA,1131,54678.83892,-186378955
32,"N",15,"W",0,0,0,0,NA,1129,55743.9549,-194894991.6
32,"N",14,"W",2,0,-2,1.41338822611233,-1.41503938058208,1127,54548.6345,-185427383.3
32,"N",13,"W",8,0,-8,2.82181864112619,-2.83505108492983,1125,54484.80751,-184657631.6
32,"N",12,"W",6,0,-6,2.44519866256641,-2.45378835341852,1123,54364.11458,-184836887.8
32,"N",11,"W",1,0,-1,0.999708242152798,-1.00029184299469,1121,54371.77736,-184365407
32,"N",10,"W",3,0,-3,1.73053434662654,-1.73356859738041,1119,54535.33314,-185440139.5
32,"N",14,"E",3,0,-3,1.73053434662654,-1.73356859738041,1126,54930.48673,-188803541.5
32,"N",13,"E",5,0,-5,2.23280411942157,-2.23933660660537,1124,55041.8168,-189912392.6
32,"N",11,"E",1,0,-1,0.999708242152798,-1.00029184299469,1120,56260.50713,-197344837.4
32,"N",12,"E",5,0,-5,2.23280411942157,-2.23933660660537,1122,55031.56203,-189654542.8
32,"N",10,"E",5,0,-5,2.23280411942157,-2.23933660660537,1118,55489.57581,-194873005.8
32,"N",4,"W",5,0,-5,2.23280411942157,-2.23933660660537,1107,54710.95165,-186513009.7
32,"N",2,"E",5,0,-5,2.23280411942157,-2.23933660660537,1102,55175.31875,-189083865
32,"N",3,"E",4,0,-4,1.99766491455695,-2.00233781494187,1104,54846.67419,-186877492.7
32,"N",4,"E",2,0,-2,1.41338822611233,-1.41503938058208,1106,55544.44031,-192812508.8
32,"N",1,"E",3,0,-3,1.73053434662654,-1.73356859738041,1100,58876.6052,-213698900.3
32,"N",8,"E",2,0,-2,1.41338822611233,-1.41503938058208,1114,55121.10671,-189659243.6
32,"N",7,"E",6,0,-6,2.44519866256641,-2.45378835341852,1112,55095.97166,-190059532.2
32,"N",9,"E",3,0,-3,1.73053434662654,-1.73356859738041,1116,54830.88987,-187353178.3
32,"N",6,"E",2,0,-2,1.41338822611233,-1.41503938058208,1110,55350.87274,-191869224.3
32,"N",3,"W",5,0,-5,2.23280411942157,-2.23933660660537,1105,54604.57936,-186485948.4
32,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537,1108,55049.02466,-189425535.8
32,"N",2,"W",2,0,-2,1.41338822611233,-1.41503938058208,1103,54570.98385,-186035295.8
32,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208,1101,54852.83729,-188229115.2
31,"N",15,"E",0,0,0,0,NA,1082,55091.67825,-190564006
31,"N",14,"E",4,0,-4,1.99766491455695,-2.00233781494187,1080,55133.95056,-189714081.3
31,"N",13,"E",4,0,-4,1.99766491455695,-2.00233781494187,1078,54929.74343,-188553596.1
31,"N",12,"E",5,0,-5,2.23280411942157,-2.23933660660537,1076,54736.26612,-187142655.5
31,"N",4,"W",1,0,-1,0.999708242152798,-1.00029184299469,1061,54662.11862,-186726363.9
31,"N",2,"E",5,0,-5,2.23280411942157,-2.23933660660537,1056,54775.05128,-190234175.6
31,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537,1074,55434.02702,-192442871.5
31,"N",3,"E",2,0,-2,1.41338822611233,-1.41503938058208,1058,55111.64627,-189325601.8
31,"N",3,"W",1,0,-1,0.999708242152798,-1.00029184299469,1059,54675.27253,-187257839.4
31,"N",4,"E",4,0,-4,1.99766491455695,-2.00233781494187,1060,55288.25972,-191666253.9
31,"N",10,"E",1,0,-1,0.999708242152798,-1.00029184299469,1072,54820.09493,-186342195.8
31,"N",8,"E",4,0,-4,1.99766491455695,-2.00233781494187,1068,54926.55836,-188484822.5
31,"N",1,"E",2,0,-2,1.41338822611233,-1.41503938058208,1054,58830.78938,-214663233.5
31,"N",9,"E",0,0,0,0,NA,1070,54398.78583,-184069782.3
31,"N",2,"W",5,0,-5,2.23280411942157,-2.23933660660537,1057,54621.81312,-186410517
31,"N",7,"E",5,0,-5,2.23280411942157,-2.23933660660537,1066,54947.74207,-188554852.3
31,"N",6,"E",4,0,-4,1.99766491455695,-2.00233781494187,1064,55014.49001,-188946851.1
31,"N",5,"E",3,0,-3,1.73053434662654,-1.73356859738041,1062,54901.62749,-188217698.8
31,"N",1,"W",3,0,-3,1.73053434662654,-1.73356859738041,1055,54681.83844,-186084412.8
30,"N",4,"W",2,0,-2,1.41338822611233,-1.41503938058208,1013,55101.38221,-190282407.6
30,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187,1028,54877.76037,-187486916.6
30,"N",3,"W",4,0,-4,1.99766491455695,-2.00233781494187,1011,54646.55932,-186774765.2
30,"N",1,"E",1,0,-1,0.999708242152798,-1.00029184299469,1006,54134.43568,-182819142.7
30,"N",2,"E",3,0,-3,1.73053434662654,-1.73356859738041,1008,53487.52351,-178898943
30,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537,1026,55091.01987,-189885243.3
30,"N",2,"W",8,0,-8,2.82181864112619,-2.83505108492983,1009,54671.15055,-186608978.3
30,"N",1,"W",4,0,-4,1.99766491455695,-2.00233781494187,1007,54920.90562,-188666272.3
