"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index"
41,"N",17,"E",0,0,0,0,NA
40,"N",13,"W",3,0,-3,1.73053434662654,-1.73356859738041
40,"N",12,"W",8,0,-8,2.82181864112619,-2.83505108492983
41,"N",17,"E",0,0,0,0,NA
40,"N",11,"W",5,0,-5,2.23280411942157,-2.23933660660537
40,"N",10,"W",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",17,"E",5,0,-5,2.23280411942157,-2.23933660660537
40,"N",16,"E",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",9,"W",1,0,-1,0.999708242152798,-1.00029184299469
40,"N",15,"E",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",8,"W",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",14,"E",10,0,-10,3.15303931831238,-3.17154307018041
40,"N",7,"W",3,0,-3,1.73053434662654,-1.73356859738041
40,"N",13,"E",3,0,-3,1.73053434662654,-1.73356859738041
40,"N",6,"W",3,0,-3,1.73053434662654,-1.73356859738041
40,"N",12,"E",1,0,-1,0.999708242152798,-1.00029184299469
40,"N",5,"W",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537
40,"N",10,"E",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",4,"W",5,0,-5,2.23280411942157,-2.23933660660537
40,"N",9,"E",8,0,-8,2.82181864112619,-2.83505108492983
40,"N",8,"E",1,0,-1,0.999708242152798,-1.00029184299469
40,"N",3,"W",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",2,"W",6,0,-6,2.44519866256641,-2.45378835341852
40,"N",7,"E",1,0,-1,0.999708242152798,-1.00029184299469
40,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",6,"E",2,0,-2,1.41338822611233,-1.41503938058208
40,"N",1,"E",3,0,-3,1.73053434662654,-1.73356859738041
40,"N",5,"E",3,0,-3,1.73053434662654,-1.73356859738041
40,"N",3,"E",4,0,-4,1.99766491455695,-2.00233781494187
40,"N",2,"E",3,0,-3,1.73053434662654,-1.73356859738041
40,"N",4,"E",5,0,-5,2.23280411942157,-2.23933660660537
40,"N",18,"E",4,0,-4,1.99766491455695,-2.00233781494187
40,"N",19,"W",0,0,0,0,NA
40,"N",19,"E",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",19,"W",0,0,0,0,NA
39,"N",18,"W",1,3,2,0.999708242152798,2.00058368598937
39,"N",17,"W",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",16,"W",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",15,"W",5,0,-5,2.23280411942157,-2.23933660660537
39,"N",14,"W",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",13,"W",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",12,"W",6,0,-6,2.44519866256641,-2.45378835341852
39,"N",11,"W",6,0,-6,2.44519866256641,-2.45378835341852
39,"N",10,"W",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",9,"W",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",8,"W",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",18,"E",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",16,"E",1,0,-1,0.999708242152798,-1.00029184299469
39,"N",19,"E",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",17,"E",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",7,"W",6,0,-6,2.44519866256641,-2.45378835341852
39,"N",15,"E",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",6,"W",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",10,"E",9,0,-9,2.99211332066272,-3.0079074672234
39,"N",14,"E",6,0,-6,2.44519866256641,-2.45378835341852
39,"N",9,"E",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",5,"W",3,0,-3,1.73053434662654,-1.73356859738041
