"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index","OBJECTID","Shape_Length","Shape_Area"
42,"N",13,"E",0,0,0,0,NA,1536,3654.863288,-517631.4961
41,"N",7,"W",13,5,-8,3.6011794819818,-2.22149438538883,1491,55987.40509,-196119846.8
41,"N",6,"W",5,0,-5,2.23502557010665,-2.23711087106775,1489,55534.23259,-195037774.1
41,"N",13,"E",16,0,-16,3.9940298474189,-4.00597907658097,1502,51522.58886,-143514465.1
41,"N",12,"E",12,0,-12,3.46022461155574,-3.46798296270273,1500,55377.97013,-191577675.9
41,"N",5,"W",11,0,-11,3.31322232989396,-3.32003074491896,1487,55956.70436,-194012921.8
41,"N",11,"E",11,0,-11,3.31322232989396,-3.32003074491896,1498,55385.11652,-191581917.5
41,"N",10,"E",10,0,-10,3.15932859894666,-3.16522947417817,1496,55525.59407,-191893281.2
41,"N",1,"W",11,1,-10,3.31322232989396,-3.01820976810815,1479,55662.85052,-195085900.2
41,"N",4,"W",8,0,-8,2.8263171452472,-2.83053867944473,1485,56040.78729,-195544431.7
41,"N",3,"W",7,0,-7,2.64402439967938,-2.64747935036032,1483,55411.17204,-193597658.8
41,"N",2,"W",11,0,-11,3.31322232989396,-3.32003074491896,1481,56002.3391,-195583305.2
41,"N",9,"E",9,0,-9,2.99748216489424,-3.00251995004532,1494,55545.99433,-192936742.8
41,"N",8,"E",15,0,-15,3.86756430990813,-3.8784099753874,1492,55470.56808,-192338378.7
41,"N",7,"E",9,0,-9,2.99748216489424,-3.00251995004532,1490,55549.77838,-193758637.7
41,"N",6,"E",11,0,-11,3.31322232989396,-3.32003074491896,1488,55687.35194,-193656003.2
41,"N",5,"E",13,0,-13,3.6011794819818,-3.60992837625684,1486,55638.2453,-193506024.1
41,"N",4,"E",6,0,-6,2.44811939876388,-2.45086085385768,1484,55598.05221,-192285339.1
41,"N",3,"E",10,0,-10,3.15932859894666,-3.16522947417817,1482,55365.30584,-191723626.4
41,"N",1,"E",18,0,-18,4.23551618051876,-4.24977717775957,1478,55519.88396,-192992345.1
41,"N",2,"E",9,0,-9,2.99748216489424,-3.00251995004532,1480,55217.45605,-190161484.7
41,"N",17,"W",0,0,0,0,NA,1511,23193.48896,-21393713.42
41,"N",14,"E",12,0,-12,3.46022461155574,-3.46798296270273,1504,51708.42433,-87657893.05
41,"N",16,"E",3,0,-3,1.73156638557435,-1.73253536508502,1508,41271.34795,-48753120.79
41,"N",15,"E",2,0,-2,1.41394988873188,-1.41447728518422,1506,50451.37885,-40660459.8
40,"N",18,"W",3,0,-3,1.73156638557435,-1.73253536508502,1475,53410.3638,-125629616.8
40,"N",17,"W",12,0,-12,3.46022461155574,-3.46798296270273,1473,52970.5231,-175710913.1
40,"N",16,"W",10,34,24,3.15932859894666,7.5965507380276,1471,53007.84653,-175624222.7
40,"N",15,"W",14,0,-14,3.73677134762079,-3.74654981469868,1469,54724.3695,-186408603.6
40,"N",14,"W",8,0,-8,2.8263171452472,-2.83053867944473,1467,54189.44402,-183342333.6
41,"N",17,"E",0,0,0,0,NA,1510,12400.6785,2827096.606
40,"N",13,"W",10,0,-10,3.15932859894666,-3.16522947417817,1465,54024.64515,-182349835.8
40,"N",12,"W",8,0,-8,2.8263171452472,-2.83053867944473,1463,54562.65795,-185483722.7
41,"N",17,"E",0,0,0,0,NA,1510,12400.6785,2827096.606
40,"N",11,"W",14,0,-14,3.73677134762079,-3.74654981469868,1461,54650.69322,-184964666.6
40,"N",10,"W",6,0,-6,2.44811939876388,-2.45086085385768,1459,53294.79084,-178005525.7
40,"N",17,"E",9,0,-9,2.99748216489424,-3.00251995004532,1472,56845.92616,-173157036.7
40,"N",16,"E",8,0,-8,2.8263171452472,-2.83053867944473,1470,55724.93443,-193667091.5
40,"N",9,"W",10,3,-7,3.15932859894666,-2.21566063192472,1457,54014.27834,-183633207.7
40,"N",15,"E",6,0,-6,2.44811939876388,-2.45086085385768,1468,55281.58083,-190847259.3
40,"N",8,"W",9,0,-9,2.99748216489424,-3.00251995004532,1455,53905.25074,-181377155.7
40,"N",14,"E",7,0,-7,2.64402439967938,-2.64747935036032,1466,55411.69054,-192004986.1
40,"N",7,"W",9,0,-9,2.99748216489424,-3.00251995004532,1453,54210.13528,-183314975.7
40,"N",13,"E",10,0,-10,3.15932859894666,-3.16522947417817,1464,55621.54655,-193234795.7
40,"N",6,"W",12,0,-12,3.46022461155574,-3.46798296270273,1451,54055.86882,-182137798
40,"N",12,"E",6,0,-6,2.44811939876388,-2.45086085385768,1462,55156.65349,-190530092.4
40,"N",5,"W",8,0,-8,2.8263171452472,-2.83053867944473,1449,54566.27814,-186772067.4
40,"N",11,"E",12,0,-12,3.46022461155574,-3.46798296270273,1460,56039.44448,-198027542.6
40,"N",10,"E",11,0,-11,3.31322232989396,-3.32003074491896,1458,53903.59857,-179551624.8
40,"N",4,"W",11,0,-11,3.31322232989396,-3.32003074491896,1447,54220.71779,-182544969
40,"N",9,"E",11,0,-11,3.31322232989396,-3.32003074491896,1456,54111.83056,-186637079.2
40,"N",8,"E",13,0,-13,3.6011794819818,-3.60992837625684,1454,55196.65574,-184895658.5
40,"N",3,"W",9,0,-9,2.99748216489424,-3.00251995004532,1445,54151.75087,-180622576.7
